epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,44799.9,0.77339,0.63374,1.03285,0.56181,0.51774,0.5193,0.35162,1.2187,1.81309,1.38923,0.000408875,0.000408875,0.000408875
373,44915.9,0.77185,0.63605,1.0302,0.56528,0.5123,0.51835,0.35088,1.21916,1.81589,1.3896,0.0003965,0.0003965,0.0003965
374,45032.3,0.7645,0.62741,1.02407,0.56523,0.51493,0.51844,0.35092,1.2198,1.81796,1.39015,0.000384125,0.000384125,0.000384125
375,45148.3,0.77585,0.6359,1.0321,0.56387,0.51632,0.51845,0.35116,1.22008,1.8201,1.39059,0.00037175,0.00037175,0.00037175
376,45264.6,0.76973,0.62991,1.03408,0.56145,0.51659,0.51796,0.35075,1.22152,1.82498,1.3921,0.000359375,0.000359375,0.000359375
377,45380.4,0.76405,0.62081,1.03024,0.56564,0.51142,0.51796,0.35096,1.22255,1.82795,1.39353,0.000347,0.000347,0.000347
378,45496.4,0.76438,0.62258,1.02692,0.56557,0.51016,0.51752,0.35013,1.22282,1.83135,1.3942,0.000334625,0.000334625,0.000334625
379,45612.5,0.76193,0.6261,1.02402,0.56886,0.50826,0.5169,0.34978,1.22324,1.8337,1.3947,0.00032225,0.00032225,0.00032225
380,45728.5,0.76909,0.63106,1.02986,0.56738,0.50755,0.51711,0.35009,1.22349,1.83784,1.3955,0.000309875,0.000309875,0.000309875
381,45844.5,0.76551,0.62509,1.02648,0.58883,0.48625,0.51669,0.34988,1.22407,1.84002,1.39618,0.0002975,0.0002975,0.0002975
382,45960.5,0.77221,0.62954,1.03319,0.56271,0.51091,0.51622,0.34972,1.22442,1.84374,1.39706,0.000285125,0.000285125,0.000285125
383,46076.3,0.76624,0.62566,1.02283,0.57166,0.50317,0.51628,0.34973,1.22486,1.84676,1.39741,0.00027275,0.00027275,0.00027275
384,46192.1,0.76295,0.61335,1.02428,0.56715,0.50638,0.51566,0.34978,1.22542,1.84921,1.39813,0.000260375,0.000260375,0.000260375
385,46307.4,0.7563,0.61175,1.02186,0.58561,0.48618,0.51562,0.34993,1.22573,1.85344,1.39819,0.000248,0.000248,0.000248
386,46423.3,0.75318,0.60423,1.01987,0.58482,0.48949,0.5153,0.34964,1.22622,1.85652,1.39891,0.000235625,0.000235625,0.000235625
387,46538.7,0.75872,0.61184,1.02272,0.58425,0.48626,0.51534,0.3496,1.22658,1.86065,1.3993,0.00022325,0.00022325,0.00022325
388,46654.2,0.76011,0.60683,1.02503,0.57895,0.49392,0.51556,0.34958,1.22708,1.86302,1.39982,0.000210875,0.000210875,0.000210875
389,46769.9,0.75345,0.61569,1.02107,0.58598,0.48656,0.51534,0.34957,1.22733,1.8661,1.40009,0.0001985,0.0001985,0.0001985
390,46885.7,0.75425,0.60598,1.02181,0.58145,0.4907,0.51499,0.34936,1.22761,1.87001,1.39993,0.000186125,0.000186125,0.000186125
391,47001.2,0.70544,0.51891,1.0046,0.57964,0.49168,0.51478,0.34909,1.22723,1.87076,1.39951,0.00017375,0.00017375,0.00017375
392,47117.2,0.69949,0.49842,0.99846,0.57974,0.49063,0.51473,0.34905,1.22758,1.874,1.39985,0.000161375,0.000161375,0.000161375
393,47232.5,0.69874,0.5026,1.00387,0.5769,0.49099,0.51443,0.34879,1.22789,1.87844,1.40036,0.000149,0.000149,0.000149
394,47348.1,0.69332,0.49127,1.00145,0.57552,0.49322,0.51507,0.34891,1.22781,1.88211,1.40035,0.000136625,0.000136625,0.000136625
395,47463.9,0.69068,0.48561,0.99959,0.56844,0.49965,0.51494,0.34877,1.22814,1.88488,1.40029,0.00012425,0.00012425,0.00012425
396,47579.5,0.69582,0.49652,1.00196,0.56224,0.50167,0.5153,0.3491,1.2279,1.88829,1.39983,0.000111875,0.000111875,0.000111875
397,47695.4,0.6878,0.48355,0.99923,0.55959,0.50085,0.51433,0.34866,1.22751,1.89159,1.39928,9.95e-05,9.95e-05,9.95e-05
398,47811.5,0.68907,0.49462,1.00103,0.55603,0.50455,0.51388,0.34845,1.22791,1.89593,1.39962,8.7125e-05,8.7125e-05,8.7125e-05
399,47927.1,0.6789,0.47498,0.99304,0.56806,0.49637,0.51443,0.3492,1.22742,1.89803,1.39902,7.475e-05,7.475e-05,7.475e-05
400,48043,0.68203,0.48589,0.99159,0.56273,0.49503,0.51365,0.34901,1.22779,1.90073,1.39926,6.2375e-05,6.2375e-05,6.2375e-05
